time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,ghi
2023-01-01 00:10:00+00:00,0.0,0.0,0.0,0.0,10.73,3.72,0,0.0
2023-01-01 01:10:00+00:00,0.0,0.0,0.0,0.0,10.61,3.86,0,0.0
2023-01-01 02:10:00+00:00,0.0,0.0,0.0,0.0,10.45,3.86,0,0.0
2023-01-01 03:10:00+00:00,0.0,0.0,0.0,0.0,10.08,3.72,0,0.0
2023-01-01 04:10:00+00:00,0.0,0.0,0.0,0.0,9.89,3.66,0,0.0
2023-01-01 05:10:00+00:00,0.0,0.0,0.0,0.0,9.73,3.59,0,0.0
2023-01-01 06:10:00+00:00,0.0,0.0,0.0,0.0,9.32,3.38,0,0.0
2023-01-01 07:10:00+00:00,0.0,0.0,0.0,0.0,9.28,3.45,0,0.0
2023-01-01 08:10:00+00:00,45.99,30.0,0.0,6.09,9.06,3.31,0,75.99000000000001
2023-01-01 09:10:00+00:00,82.99,78.0,0.0,12.24,10.08,3.17,0,160.99
2023-01-01 10:10:00+00:00,122.99,105.0,0.0,16.46,11.7,3.03,0,227.99
2023-01-01 11:10:00+00:00,231.99,67.0,0.0,18.39,12.93,2.62,0,298.99
2023-01-01 12:10:00+00:00,198.99,79.0,0.0,17.83,13.63,2.62,0,277.99
2023-01-01 13:10:00+00:00,143.99,75.0,0.0,14.84,13.84,2.41,0,218.99
2023-01-01 14:10:00+00:00,61.99,59.0,0.0,9.71,13.38,2.21,0,120.99000000000001
2023-01-01 15:10:00+00:00,3.0,14.36,0.0,2.85,11.9,2.21,0,17.36
2023-01-01 16:10:00+00:00,0.0,0.0,0.0,0.0,10.17,2.28,0,0.0
2023-01-01 17:10:00+00:00,0.0,0.0,0.0,0.0,8.82,2.34,0,0.0
2023-01-01 18:10:00+00:00,0.0,0.0,0.0,0.0,7.86,2.41,0,0.0
2023-01-01 19:10:00+00:00,0.0,0.0,0.0,0.0,8.17,2.76,0,0.0
2023-01-01 20:10:00+00:00,0.0,0.0,0.0,0.0,8.18,2.97,0,0.0
2023-01-01 21:10:00+00:00,0.0,0.0,0.0,0.0,8.24,3.03,0,0.0
2023-01-01 22:10:00+00:00,0.0,0.0,0.0,0.0,8.1,2.9,0,0.0
2023-01-01 23:10:00+00:00,0.0,0.0,0.0,0.0,7.73,2.83,0,0.0
2023-01-02 00:10:00+00:00,0.0,0.0,0.0,0.0,7.45,2.83,0,0.0
2023-01-02 01:10:00+00:00,0.0,0.0,0.0,0.0,7.27,2.9,0,0.0
2023-01-02 02:10:00+00:00,0.0,0.0,0.0,0.0,7.18,2.9,0,0.0
2023-01-02 03:10:00+00:00,0.0,0.0,0.0,0.0,7.09,2.83,0,0.0
2023-01-02 04:10:00+00:00,0.0,0.0,0.0,0.0,6.86,2.83,0,0.0
2023-01-02 05:10:00+00:00,0.0,0.0,0.0,0.0,6.65,2.76,0,0.0
2023-01-02 06:10:00+00:00,0.0,0.0,0.0,0.0,6.34,2.69,0,0.0
2023-01-02 07:10:00+00:00,0.0,0.0,0.0,0.0,7.43,2.9,0,0.0
2023-01-02 08:10:00+00:00,17.0,41.0,0.0,6.12,7.71,2.69,0,58.0
2023-01-02 09:10:00+00:00,132.99,52.0,0.0,12.28,8.9,2.41,0,184.99
2023-01-02 10:10:00+00:00,120.99,107.0,0.0,16.52,10.91,1.86,0,227.99
2023-01-02 11:10:00+00:00,183.99,96.0,0.0,18.47,12.62,2.0,0,279.99
2023-01-02 12:10:00+00:00,241.99,57.0,0.0,17.93,13.19,2.55,0,298.99
2023-01-02 13:10:00+00:00,144.99,76.0,0.0,14.95,12.92,4.0,0,220.99
2023-01-02 14:10:00+00:00,4.0,61.0,0.0,9.83,12.14,4.48,0,65.0
2023-01-02 15:10:00+00:00,0.0,6.0,0.0,2.97,11.01,4.14,0,6.0
2023-01-02 16:10:00+00:00,0.0,0.0,0.0,0.0,10.15,4.14,0,0.0
2023-01-02 17:10:00+00:00,0.0,0.0,0.0,0.0,9.69,4.28,0,0.0
2023-01-02 18:10:00+00:00,0.0,0.0,0.0,0.0,9.43,4.0,0,0.0
2023-01-02 19:10:00+00:00,0.0,0.0,0.0,0.0,8.97,3.17,0,0.0
2023-01-02 20:10:00+00:00,0.0,0.0,0.0,0.0,8.36,2.83,0,0.0
2023-01-02 21:10:00+00:00,0.0,0.0,0.0,0.0,7.78,2.48,0,0.0
2023-01-02 22:10:00+00:00,0.0,0.0,0.0,0.0,7.37,2.14,0,0.0
2023-01-02 23:10:00+00:00,0.0,0.0,0.0,0.0,7.01,1.79,0,0.0
2023-01-03 00:10:00+00:00,0.0,0.0,0.0,0.0,6.66,1.52,0,0.0
2023-01-03 01:10:00+00:00,0.0,0.0,0.0,0.0,6.26,1.24,0,0.0
2023-01-03 02:10:00+00:00,0.0,0.0,0.0,0.0,5.75,0.97,0,0.0
2023-01-03 03:10:00+00:00,0.0,0.0,0.0,0.0,5.61,0.76,0,0.0
2023-01-03 04:10:00+00:00,0.0,0.0,0.0,0.0,5.73,0.62,0,0.0
2023-01-03 05:10:00+00:00,0.0,0.0,0.0,0.0,5.66,0.55,0,0.0
2023-01-03 06:10:00+00:00,0.0,0.0,0.0,0.0,5.22,0.62,0,0.0
2023-01-03 07:10:00+00:00,0.0,0.0,0.0,0.0,3.03,0.76,0,0.0
2023-01-03 08:10:00+00:00,0.0,28.0,0.0,6.15,2.88,0.76,0,28.0
2023-01-03 09:10:00+00:00,26.0,95.0,0.0,12.33,4.34,0.48,0,121.0
2023-01-03 10:10:00+00:00,69.0,129.0,0.0,16.59,5.87,0.48,0,198.0
2023-01-03 11:10:00+00:00,266.99,53.0,0.0,18.56,6.84,0.76,0,319.99
2023-01-03 12:10:00+00:00,178.99,96.0,0.0,18.04,7.53,1.24,0,274.99
2023-01-03 13:10:00+00:00,181.99,58.0,0.0,15.07,7.85,1.31,0,239.99
2023-01-03 14:10:00+00:00,95.99,46.0,0.0,9.96,7.87,1.38,0,141.99
2023-01-03 15:10:00+00:00,16.0,11.08,0.0,3.11,7.31,1.31,0,27.08
2023-01-03 16:10:00+00:00,0.0,0.0,0.0,0.0,5.8,1.72,0,0.0
2023-01-03 17:10:00+00:00,0.0,0.0,0.0,0.0,4.07,1.86,0,0.0
2023-01-03 18:10:00+00:00,0.0,0.0,0.0,0.0,3.06,2.07,0,0.0
2023-01-03 19:10:00+00:00,0.0,0.0,0.0,0.0,2.52,1.72,0,0.0
2023-01-03 20:10:00+00:00,0.0,0.0,0.0,0.0,1.88,1.79,0,0.0
2023-01-03 21:10:00+00:00,0.0,0.0,0.0,0.0,1.41,1.93,0,0.0
2023-01-03 22:10:00+00:00,0.0,0.0,0.0,0.0,0.83,2.0,0,0.0
2023-01-03 23:10:00+00:00,0.0,0.0,0.0,0.0,0.73,2.14,0,0.0
2023-01-04 00:10:00+00:00,0.0,0.0,0.0,0.0,1.09,2.28,0,0.0
2023-01-04 01:10:00+00:00,0.0,0.0,0.0,0.0,1.49,2.48,0,0.0
2023-01-04 02:10:00+00:00,0.0,0.0,0.0,0.0,1.93,2.69,0,0.0
2023-01-04 03:10:00+00:00,0.0,0.0,0.0,0.0,2.37,2.83,0,0.0
2023-01-04 04:10:00+00:00,0.0,0.0,0.0,0.0,2.59,2.97,0,0.0
2023-01-04 05:10:00+00:00,0.0,0.0,0.0,0.0,2.94,3.24,0,0.0
2023-01-04 06:10:00+00:00,0.0,0.0,0.0,0.0,3.6,3.52,0,0.0
2023-01-04 07:10:00+00:00,0.0,0.0,0.0,0.0,4.27,4.21,0,0.0
2023-01-04 08:10:00+00:00,1.0,31.0,0.0,6.18,4.83,4.41,0,32.0
2023-01-04 09:10:00+00:00,0.0,27.0,0.0,12.38,5.29,4.62,0,27.0
2023-01-04 10:10:00+00:00,0.0,87.0,0.0,16.67,5.8,4.97,0,87.0
2023-01-04 11:10:00+00:00,0.0,67.0,0.0,18.66,6.54,5.1,0,67.0
2023-01-04 12:10:00+00:00,0.0,60.0,0.0,18.15,7.17,4.41,0,60.0
2023-01-04 13:10:00+00:00,6.0,103.0,0.0,15.2,7.69,4.41,0,109.0
2023-01-04 14:10:00+00:00,5.0,65.0,0.0,10.09,7.9,5.45,0,70.0
2023-01-04 15:10:00+00:00,1.0,14.81,0.0,3.25,7.94,5.72,0,15.81
2023-01-04 16:10:00+00:00,0.0,0.0,0.0,0.0,7.48,5.45,0,0.0
2023-01-04 17:10:00+00:00,0.0,0.0,0.0,0.0,7.51,5.66,0,0.0
2023-01-04 18:10:00+00:00,0.0,0.0,0.0,0.0,7.43,5.72,0,0.0
2023-01-04 19:10:00+00:00,0.0,0.0,0.0,0.0,7.49,5.93,0,0.0
2023-01-04 20:10:00+00:00,0.0,0.0,0.0,0.0,7.44,5.93,0,0.0
2023-01-04 21:10:00+00:00,0.0,0.0,0.0,0.0,7.5,5.86,0,0.0
2023-01-04 22:10:00+00:00,0.0,0.0,0.0,0.0,7.63,5.86,0,0.0
2023-01-04 23:10:00+00:00,0.0,0.0,0.0,0.0,7.78,5.79,0,0.0
2023-01-05 00:10:00+00:00,0.0,0.0,0.0,0.0,7.9,5.59,0,0.0
2023-01-05 01:10:00+00:00,0.0,0.0,0.0,0.0,7.91,5.59,0,0.0
2023-01-05 02:10:00+00:00,0.0,0.0,0.0,0.0,7.93,5.59,0,0.0
2023-01-05 03:10:00+00:00,0.0,0.0,0.0,0.0,7.89,5.66,0,0.0
2023-01-05 04:10:00+00:00,0.0,0.0,0.0,0.0,7.9,5.45,0,0.0
2023-01-05 05:10:00+00:00,0.0,0.0,0.0,0.0,7.85,5.1,0,0.0
2023-01-05 06:10:00+00:00,0.0,0.0,0.0,0.0,7.77,5.1,0,0.0
2023-01-05 07:10:00+00:00,0.0,0.0,0.0,0.0,7.99,4.48,0,0.0
2023-01-05 08:10:00+00:00,1.0,32.0,0.0,6.22,7.97,3.66,0,33.0
2023-01-05 09:10:00+00:00,5.0,83.0,0.0,12.44,7.98,2.83,0,88.0
2023-01-05 10:10:00+00:00,48.0,133.0,0.0,16.75,7.95,3.03,0,181.0
2023-01-05 11:10:00+00:00,7.0,128.0,0.0,18.76,8.14,3.72,0,135.0
2023-01-05 12:10:00+00:00,3.0,112.0,0.0,18.27,8.13,4.07,0,115.0
2023-01-05 13:10:00+00:00,0.0,64.0,0.0,15.33,8.33,3.52,0,64.0
2023-01-05 14:10:00+00:00,0.0,40.0,0.0,10.23,8.27,3.52,0,40.0
2023-01-05 15:10:00+00:00,0.0,8.0,0.0,3.39,8.11,3.03,0,8.0
2023-01-05 16:10:00+00:00,0.0,0.0,0.0,0.0,7.69,2.69,0,0.0
2023-01-05 17:10:00+00:00,0.0,0.0,0.0,0.0,7.54,2.48,0,0.0
2023-01-05 18:10:00+00:00,0.0,0.0,0.0,0.0,7.5,2.55,0,0.0
2023-01-05 19:10:00+00:00,0.0,0.0,0.0,0.0,7.67,2.62,0,0.0
2023-01-05 20:10:00+00:00,0.0,0.0,0.0,0.0,7.7,2.62,0,0.0
2023-01-05 21:10:00+00:00,0.0,0.0,0.0,0.0,7.7,2.55,0,0.0
2023-01-05 22:10:00+00:00,0.0,0.0,0.0,0.0,7.57,2.48,0,0.0
2023-01-05 23:10:00+00:00,0.0,0.0,0.0,0.0,7.52,2.28,0,0.0
2023-01-06 00:10:00+00:00,0.0,0.0,0.0,0.0,6.94,2.07,0,0.0
2023-01-06 01:10:00+00:00,0.0,0.0,0.0,0.0,6.2,1.93,0,0.0
2023-01-06 02:10:00+00:00,0.0,0.0,0.0,0.0,5.24,1.93,0,0.0
2023-01-06 03:10:00+00:00,0.0,0.0,0.0,0.0,4.36,1.93,0,0.0
2023-01-06 04:10:00+00:00,0.0,0.0,0.0,0.0,3.85,1.86,0,0.0
2023-01-06 05:10:00+00:00,0.0,0.0,0.0,0.0,3.65,1.79,0,0.0
2023-01-06 06:10:00+00:00,0.0,0.0,0.0,0.0,3.59,1.79,0,0.0
2023-01-06 07:10:00+00:00,0.0,0.0,0.0,0.0,5.72,2.41,0,0.0
2023-01-06 08:10:00+00:00,2.0,36.0,0.0,6.27,6.16,2.48,0,38.0
2023-01-06 09:10:00+00:00,17.0,94.0,0.0,12.51,7.26,2.69,0,111.0
2023-01-06 10:10:00+00:00,0.0,58.0,0.0,16.84,7.72,2.83,0,58.0
2023-01-06 11:10:00+00:00,115.99,135.0,0.0,18.87,8.36,3.52,0,250.99
2023-01-06 12:10:00+00:00,4.0,118.0,0.0,18.4,8.5,3.24,0,122.0
2023-01-06 13:10:00+00:00,0.0,68.0,0.0,15.47,8.83,3.66,0,68.0
2023-01-06 14:10:00+00:00,0.0,45.0,0.0,10.38,8.6,2.69,0,45.0
2023-01-06 15:10:00+00:00,0.0,3.0,0.0,3.54,8.08,2.0,0,3.0
2023-01-06 16:10:00+00:00,0.0,0.0,0.0,0.0,7.25,1.59,0,0.0
2023-01-06 17:10:00+00:00,0.0,0.0,0.0,0.0,6.74,1.52,0,0.0
2023-01-06 18:10:00+00:00,0.0,0.0,0.0,0.0,5.66,1.79,0,0.0
2023-01-06 19:10:00+00:00,0.0,0.0,0.0,0.0,5.21,2.0,0,0.0
2023-01-06 20:10:00+00:00,0.0,0.0,0.0,0.0,4.44,2.0,0,0.0
2023-01-06 21:10:00+00:00,0.0,0.0,0.0,0.0,3.81,1.93,0,0.0
2023-01-06 22:10:00+00:00,0.0,0.0,0.0,0.0,3.26,1.86,0,0.0
2023-01-06 23:10:00+00:00,0.0,0.0,0.0,0.0,2.95,1.66,0,0.0
2023-01-07 00:10:00+00:00,0.0,0.0,0.0,0.0,3.17,1.52,0,0.0
2023-01-07 01:10:00+00:00,0.0,0.0,0.0,0.0,3.27,1.45,0,0.0
2023-01-07 02:10:00+00:00,0.0,0.0,0.0,0.0,3.1,1.31,0,0.0
2023-01-07 03:10:00+00:00,0.0,0.0,0.0,0.0,2.88,1.38,0,0.0
2023-01-07 04:10:00+00:00,0.0,0.0,0.0,0.0,2.61,1.45,0,0.0
2023-01-07 05:10:00+00:00,0.0,0.0,0.0,0.0,2.43,1.52,0,0.0
2023-01-07 06:10:00+00:00,0.0,0.0,0.0,0.0,2.37,1.72,0,0.0
2023-01-07 07:10:00+00:00,0.0,0.0,0.0,0.0,1.69,1.72,0,0.0
2023-01-07 08:10:00+00:00,6.0,42.0,0.0,6.33,1.92,1.86,0,48.0
2023-01-07 09:10:00+00:00,7.0,87.0,0.0,12.59,2.74,1.93,0,94.0
2023-01-07 10:10:00+00:00,159.99,94.0,0.0,16.94,4.27,2.0,0,253.99
2023-01-07 11:10:00+00:00,260.99,61.0,0.0,18.99,6.23,2.07,0,321.99
2023-01-07 12:10:00+00:00,248.99,62.0,0.0,18.53,7.78,2.0,0,310.99
2023-01-07 13:10:00+00:00,189.99,60.0,0.0,15.62,8.75,1.93,0,249.99
2023-01-07 14:10:00+00:00,102.99,49.0,0.0,10.53,9.02,1.79,0,151.99
2023-01-07 15:10:00+00:00,15.0,16.71,0.0,3.7,7.94,2.0,0,31.71
2023-01-07 16:10:00+00:00,0.0,0.0,0.0,0.0,6.22,2.28,0,0.0
2023-01-07 17:10:00+00:00,0.0,0.0,0.0,0.0,5.18,2.28,0,0.0
2023-01-07 18:10:00+00:00,0.0,0.0,0.0,0.0,4.43,2.41,0,0.0
2023-01-07 19:10:00+00:00,0.0,0.0,0.0,0.0,3.66,2.76,0,0.0
2023-01-07 20:10:00+00:00,0.0,0.0,0.0,0.0,3.63,2.83,0,0.0
2023-01-07 21:10:00+00:00,0.0,0.0,0.0,0.0,3.7,2.76,0,0.0
2023-01-07 22:10:00+00:00,0.0,0.0,0.0,0.0,3.59,2.76,0,0.0
2023-01-07 23:10:00+00:00,0.0,0.0,0.0,0.0,3.43,2.62,0,0.0
2023-01-08 00:10:00+00:00,0.0,0.0,0.0,0.0,2.99,2.48,0,0.0
2023-01-08 01:10:00+00:00,0.0,0.0,0.0,0.0,2.49,2.48,0,0.0
2023-01-08 02:10:00+00:00,0.0,0.0,0.0,0.0,2.06,2.41,0,0.0
2023-01-08 03:10:00+00:00,0.0,0.0,0.0,0.0,1.66,2.41,0,0.0
2023-01-08 04:10:00+00:00,0.0,0.0,0.0,0.0,1.95,2.28,0,0.0
2023-01-08 05:10:00+00:00,0.0,0.0,0.0,0.0,2.18,2.28,0,0.0
2023-01-08 06:10:00+00:00,0.0,0.0,0.0,0.0,2.72,2.34,0,0.0
2023-01-08 07:10:00+00:00,0.0,0.0,0.0,0.0,4.7,3.66,0,0.0
2023-01-08 08:10:00+00:00,0.0,20.0,0.0,6.4,5.38,3.86,0,20.0
2023-01-08 09:10:00+00:00,0.0,63.0,0.0,12.67,5.8,3.66,0,63.0
2023-01-08 10:10:00+00:00,0.0,78.0,0.0,17.04,6.17,3.66,0,78.0
2023-01-08 11:10:00+00:00,21.0,149.0,0.0,19.11,6.33,3.59,0,170.0
2023-01-08 12:10:00+00:00,18.0,142.0,0.0,18.67,6.75,3.38,0,160.0
2023-01-08 13:10:00+00:00,0.0,71.0,0.0,15.77,7.02,3.38,0,71.0
2023-01-08 14:10:00+00:00,17.0,78.0,0.0,10.69,6.82,3.24,0,95.0
2023-01-08 15:10:00+00:00,18.0,16.22,0.0,3.86,6.46,2.9,0,34.22
2023-01-08 16:10:00+00:00,0.0,0.0,0.0,0.0,5.18,2.48,0,0.0
2023-01-08 17:10:00+00:00,0.0,0.0,0.0,0.0,4.15,2.28,0,0.0
2023-01-08 18:10:00+00:00,0.0,0.0,0.0,0.0,3.87,2.0,0,0.0
2023-01-08 19:10:00+00:00,0.0,0.0,0.0,0.0,4.03,2.07,0,0.0
2023-01-08 20:10:00+00:00,0.0,0.0,0.0,0.0,3.93,2.21,0,0.0
2023-01-08 21:10:00+00:00,0.0,0.0,0.0,0.0,3.75,2.14,0,0.0
2023-01-08 22:10:00+00:00,0.0,0.0,0.0,0.0,3.43,2.28,0,0.0
2023-01-08 23:10:00+00:00,0.0,0.0,0.0,0.0,3.68,2.62,0,0.0
2023-01-09 00:10:00+00:00,0.0,0.0,0.0,0.0,4.12,3.38,0,0.0
2023-01-09 01:10:00+00:00,0.0,0.0,0.0,0.0,4.24,3.79,0,0.0
2023-01-09 02:10:00+00:00,0.0,0.0,0.0,0.0,4.03,4.14,0,0.0
2023-01-09 03:10:00+00:00,0.0,0.0,0.0,0.0,4.24,4.48,0,0.0
2023-01-09 04:10:00+00:00,0.0,0.0,0.0,0.0,4.24,4.62,0,0.0
2023-01-09 05:10:00+00:00,0.0,0.0,0.0,0.0,3.93,4.48,0,0.0
2023-01-09 06:10:00+00:00,0.0,0.0,0.0,0.0,3.46,4.28,0,0.0
2023-01-09 07:10:00+00:00,0.0,0.0,0.0,0.0,2.96,4.34,0,0.0
2023-01-09 08:10:00+00:00,57.99,29.0,0.0,6.47,2.93,4.41,0,86.99000000000001
2023-01-09 09:10:00+00:00,90.99,81.0,0.0,12.76,3.47,4.41,0,171.99
2023-01-09 10:10:00+00:00,110.99,120.0,0.0,17.15,4.13,6.07,0,230.99
2023-01-09 11:10:00+00:00,0.0,71.0,0.0,19.25,4.52,5.52,0,71.0
2023-01-09 12:10:00+00:00,207.99,88.0,0.0,18.82,4.78,5.59,0,295.99
2023-01-09 13:10:00+00:00,138.99,92.0,0.0,15.93,4.48,5.52,0,230.99
2023-01-09 14:10:00+00:00,3.0,66.0,0.0,10.86,4.18,4.83,0,69.0
2023-01-09 15:10:00+00:00,26.0,13.28,0.0,4.03,3.59,4.62,0,39.28
2023-01-09 16:10:00+00:00,0.0,0.0,0.0,0.0,2.73,4.07,0,0.0
2023-01-09 17:10:00+00:00,0.0,0.0,0.0,0.0,2.42,3.86,0,0.0
2023-01-09 18:10:00+00:00,0.0,0.0,0.0,0.0,2.06,3.72,0,0.0
2023-01-09 19:10:00+00:00,0.0,0.0,0.0,0.0,1.28,3.66,0,0.0
2023-01-09 20:10:00+00:00,0.0,0.0,0.0,0.0,0.96,3.52,0,0.0
2023-01-09 21:10:00+00:00,0.0,0.0,0.0,0.0,0.94,3.59,0,0.0
2023-01-09 22:10:00+00:00,0.0,0.0,0.0,0.0,0.87,3.52,0,0.0
2023-01-09 23:10:00+00:00,0.0,0.0,0.0,0.0,0.74,3.31,0,0.0
2023-01-10 00:10:00+00:00,0.0,0.0,0.0,0.0,0.71,3.38,0,0.0
2023-01-10 01:10:00+00:00,0.0,0.0,0.0,0.0,0.66,3.38,0,0.0
2023-01-10 02:10:00+00:00,0.0,0.0,0.0,0.0,0.89,3.86,0,0.0
2023-01-10 03:10:00+00:00,0.0,0.0,0.0,0.0,1.15,4.14,0,0.0
2023-01-10 04:10:00+00:00,0.0,0.0,0.0,0.0,0.99,3.66,0,0.0
2023-01-10 05:10:00+00:00,0.0,0.0,0.0,0.0,1.04,3.31,0,0.0
2023-01-10 06:10:00+00:00,0.0,0.0,0.0,0.0,1.14,3.1,0,0.0
2023-01-10 07:10:00+00:00,0.0,0.0,0.0,0.0,1.35,3.1,0,0.0
2023-01-10 08:10:00+00:00,3.0,38.0,0.0,6.54,1.5,2.9,0,41.0
2023-01-10 09:10:00+00:00,24.0,100.0,0.0,12.86,1.75,3.17,0,124.0
2023-01-10 10:10:00+00:00,13.0,128.0,0.0,17.27,2.44,4.07,0,141.0
2023-01-10 11:10:00+00:00,21.0,152.0,0.0,19.39,3.15,4.48,0,173.0
2023-01-10 12:10:00+00:00,0.0,74.0,0.0,18.98,3.56,4.21,0,74.0
2023-01-10 13:10:00+00:00,23.0,126.0,0.0,16.1,3.75,3.93,0,149.0
2023-01-10 14:10:00+00:00,60.0,75.0,0.0,11.03,3.72,3.31,0,135.0
2023-01-10 15:10:00+00:00,9.0,21.91,0.0,4.2,3.42,2.76,0,30.91
2023-01-10 16:10:00+00:00,0.0,0.0,0.0,0.0,2.58,2.62,0,0.0
2023-01-10 17:10:00+00:00,0.0,0.0,0.0,0.0,2.0,2.76,0,0.0
2023-01-10 18:10:00+00:00,0.0,0.0,0.0,0.0,1.86,2.97,0,0.0
2023-01-10 19:10:00+00:00,0.0,0.0,0.0,0.0,2.32,3.38,0,0.0
2023-01-10 20:10:00+00:00,0.0,0.0,0.0,0.0,2.63,3.52,0,0.0
2023-01-10 21:10:00+00:00,0.0,0.0,0.0,0.0,2.77,3.66,0,0.0
2023-01-10 22:10:00+00:00,0.0,0.0,0.0,0.0,3.11,3.86,0,0.0
2023-01-10 23:10:00+00:00,0.0,0.0,0.0,0.0,3.51,4.0,0,0.0
2023-01-11 00:10:00+00:00,0.0,0.0,0.0,0.0,4.06,4.0,0,0.0
2023-01-11 01:10:00+00:00,0.0,0.0,0.0,0.0,4.65,3.93,0,0.0
2023-01-11 02:10:00+00:00,0.0,0.0,0.0,0.0,5.24,4.0,0,0.0
2023-01-11 03:10:00+00:00,0.0,0.0,0.0,0.0,5.75,4.07,0,0.0
2023-01-11 04:10:00+00:00,0.0,0.0,0.0,0.0,5.89,4.0,0,0.0
2023-01-11 05:10:00+00:00,0.0,0.0,0.0,0.0,5.61,3.86,0,0.0
2023-01-11 06:10:00+00:00,0.0,0.0,0.0,0.0,5.48,3.79,0,0.0
2023-01-11 07:10:00+00:00,0.0,0.0,0.0,0.0,6.34,4.34,0,0.0
2023-01-11 08:10:00+00:00,1.0,36.0,0.0,6.63,6.56,4.34,0,37.0
2023-01-11 09:10:00+00:00,3.0,80.0,0.0,12.96,7.4,4.48,0,83.0
2023-01-11 10:10:00+00:00,0.0,42.0,0.0,17.4,8.07,4.48,0,42.0
2023-01-11 11:10:00+00:00,0.0,94.0,0.0,19.53,8.24,4.69,0,94.0
2023-01-11 12:10:00+00:00,8.0,135.0,0.0,19.14,8.25,4.69,0,143.0
2023-01-11 13:10:00+00:00,0.0,85.0,0.0,16.27,8.01,4.62,0,85.0
2023-01-11 14:10:00+00:00,0.0,14.0,0.0,11.21,7.85,4.41,0,14.0
2023-01-11 15:10:00+00:00,4.0,23.11,0.0,4.38,7.46,4.62,0,27.11
2023-01-11 16:10:00+00:00,0.0,0.0,0.0,0.0,7.0,4.55,0,0.0
2023-01-11 17:10:00+00:00,0.0,0.0,0.0,0.0,6.47,4.14,0,0.0
2023-01-11 18:10:00+00:00,0.0,0.0,0.0,0.0,5.86,3.72,0,0.0
2023-01-11 19:10:00+00:00,0.0,0.0,0.0,0.0,5.57,3.45,0,0.0
2023-01-11 20:10:00+00:00,0.0,0.0,0.0,0.0,5.1,3.59,0,0.0
2023-01-11 21:10:00+00:00,0.0,0.0,0.0,0.0,4.59,3.59,0,0.0
2023-01-11 22:10:00+00:00,0.0,0.0,0.0,0.0,4.31,3.66,0,0.0
2023-01-11 23:10:00+00:00,0.0,0.0,0.0,0.0,4.24,3.86,0,0.0
2023-01-12 00:10:00+00:00,0.0,0.0,0.0,0.0,4.05,4.14,0,0.0
2023-01-12 01:10:00+00:00,0.0,0.0,0.0,0.0,4.05,4.48,0,0.0
2023-01-12 02:10:00+00:00,0.0,0.0,0.0,0.0,3.94,4.55,0,0.0
2023-01-12 03:10:00+00:00,0.0,0.0,0.0,0.0,4.02,4.62,0,0.0
2023-01-12 04:10:00+00:00,0.0,0.0,0.0,0.0,3.77,4.62,0,0.0
2023-01-12 05:10:00+00:00,0.0,0.0,0.0,0.0,3.75,4.83,0,0.0
2023-01-12 06:10:00+00:00,0.0,0.0,0.0,0.0,3.96,4.97,0,0.0
2023-01-12 07:10:00+00:00,0.0,0.0,0.0,0.0,4.49,5.38,0,0.0
2023-01-12 08:10:00+00:00,0.0,22.0,0.0,6.72,4.67,5.59,0,22.0
2023-01-12 09:10:00+00:00,2.0,77.0,0.0,13.08,5.19,5.79,0,79.0
2023-01-12 10:10:00+00:00,1.0,95.0,0.0,17.53,5.84,6.62,0,96.0
2023-01-12 11:10:00+00:00,0.0,73.0,0.0,19.69,6.38,6.83,0,73.0
2023-01-12 12:10:00+00:00,10.0,139.0,0.0,19.31,6.65,6.69,0,149.0
2023-01-12 13:10:00+00:00,1.0,92.0,0.0,16.45,6.9,6.9,0,93.0
2023-01-12 14:10:00+00:00,1.0,58.0,0.0,11.39,6.85,6.41,0,59.0
2023-01-12 15:10:00+00:00,7.0,26.25,0.0,4.56,6.72,5.79,0,33.25
2023-01-12 16:10:00+00:00,0.0,0.0,0.0,0.0,6.57,5.59,0,0.0
2023-01-12 17:10:00+00:00,0.0,0.0,0.0,0.0,6.45,5.52,0,0.0
2023-01-12 18:10:00+00:00,0.0,0.0,0.0,0.0,6.47,5.52,0,0.0
2023-01-12 19:10:00+00:00,0.0,0.0,0.0,0.0,6.88,5.72,0,0.0
2023-01-12 20:10:00+00:00,0.0,0.0,0.0,0.0,7.01,5.66,0,0.0
2023-01-12 21:10:00+00:00,0.0,0.0,0.0,0.0,7.05,5.59,0,0.0
2023-01-12 22:10:00+00:00,0.0,0.0,0.0,0.0,7.12,5.45,0,0.0
2023-01-12 23:10:00+00:00,0.0,0.0,0.0,0.0,7.12,5.31,0,0.0
2023-01-13 00:10:00+00:00,0.0,0.0,0.0,0.0,7.05,5.38,0,0.0
2023-01-13 01:10:00+00:00,0.0,0.0,0.0,0.0,6.84,5.38,0,0.0
2023-01-13 02:10:00+00:00,0.0,0.0,0.0,0.0,6.79,5.45,0,0.0
2023-01-13 03:10:00+00:00,0.0,0.0,0.0,0.0,6.77,5.45,0,0.0
2023-01-13 04:10:00+00:00,0.0,0.0,0.0,0.0,6.7,5.52,0,0.0
2023-01-13 05:10:00+00:00,0.0,0.0,0.0,0.0,6.57,5.45,0,0.0
2023-01-13 06:10:00+00:00,0.0,0.0,0.0,0.0,6.52,5.45,0,0.0
2023-01-13 07:10:00+00:00,0.0,0.0,0.0,0.0,6.56,5.86,0,0.0
